2025-01-04 19:35:57,861 - WARNING: Sound achievement not found
2025-01-04 21:40:13,339 - WARNING: Sound achievement not found
2025-01-04 21:42:22,642 - WARNING: Sound achievement not found
2025-01-04 22:31:29,953 - WARNING: Sound achievement not found
2025-01-04 22:42:12,774 - WARNING: Sound achievement not found
2025-01-04 22:44:47,597 - WARNING: Sound achievement not found
2025-01-04 22:46:51,705 - WARNING: Sound achievement not found
2025-01-06 00:55:35,438 - WARNING: Sound achievement not found
2025-01-06 00:57:12,112 - WARNING: Sound achievement not found
2025-01-06 00:58:50,713 - WARNING: Sound achievement not found
2025-01-06 01:01:19,661 - WARNING: Sound achievement not found
2025-01-07 11:17:19,277 - WARNING: Sound achievement not found
2025-01-07 11:22:25,913 - WARNING: Sound achievement not found
2025-01-07 11:48:14,471 - WARNING: Sound achievement not found
2025-01-07 11:49:25,691 - WARNING: Sound achievement not found
2025-01-07 11:57:00,380 - WARNING: Sound achievement not found
2025-01-07 11:58:09,842 - WARNING: Sound achievement not found
2025-01-07 11:59:49,826 - WARNING: Sound achievement not found
2025-01-07 12:12:39,176 - WARNING: Sound achievement not found
2025-01-07 12:24:34,959 - WARNING: Sound achievement not found
2025-01-07 12:45:18,800 - WARNING: Sound achievement not found
2025-01-07 12:47:02,891 - WARNING: Sound achievement not found
2025-01-07 12:57:20,069 - WARNING: Sound achievement not found
2025-01-07 15:14:21,143 - WARNING: Sound achievement not found
2025-01-07 15:24:20,399 - WARNING: Sound achievement not found
2025-01-10 01:41:24,745 - INFO: Checking collision for head position: (540, 120)
2025-01-10 01:41:24,898 - INFO: Checking collision for head position: (540, 140)
2025-01-10 01:41:25,050 - INFO: Checking collision for head position: (540, 160)
2025-01-10 01:41:25,205 - INFO: Checking collision for head position: (540, 180)
2025-01-10 01:41:25,358 - INFO: Checking collision for head position: (540, 200)
2025-01-10 01:41:25,511 - INFO: Checking collision for head position: (540, 220)
2025-01-10 01:41:25,664 - INFO: Checking collision for head position: (540, 240)
2025-01-10 01:41:25,818 - INFO: Checking collision for head position: (540, 260)
2025-01-10 01:41:25,972 - INFO: Checking collision for head position: (540, 280)
2025-01-10 01:41:26,126 - INFO: Checking collision for head position: (540, 300)
2025-01-10 01:41:26,279 - INFO: Checking collision for head position: (540, 320)
2025-01-10 01:41:26,432 - INFO: Checking collision for head position: (540, 340)
2025-01-10 01:41:26,585 - INFO: Checking collision for head position: (540, 360)
2025-01-10 01:41:26,738 - INFO: Checking collision for head position: (540, 380)
2025-01-10 01:41:26,891 - INFO: Checking collision for head position: (560, 380)
2025-01-10 01:41:27,033 - INFO: Checking collision for head position: (580, 380)
2025-01-10 01:41:27,175 - INFO: Checking collision for head position: (600, 380)
2025-01-10 01:41:27,317 - INFO: Checking collision for head position: (620, 380)
2025-01-10 01:41:27,460 - INFO: Checking collision for head position: (640, 380)
2025-01-10 01:41:27,602 - INFO: Checking collision for head position: (660, 380)
2025-01-10 01:41:27,744 - INFO: Checking collision for head position: (680, 380)
2025-01-10 01:41:27,887 - INFO: Checking collision for head position: (700, 380)
2025-01-10 01:41:28,030 - INFO: Checking collision for head position: (700, 360)
2025-01-10 01:41:28,172 - INFO: Checking collision for head position: (700, 340)
2025-01-10 01:41:28,314 - INFO: Checking collision for head position: (700, 320)
2025-01-10 01:41:28,457 - INFO: Checking collision for head position: (680, 320)
2025-01-10 01:41:28,599 - INFO: Checking collision for head position: (660, 320)
2025-01-10 01:41:28,741 - INFO: Checking collision for head position: (640, 320)
2025-01-10 01:41:28,884 - INFO: Checking collision for head position: (620, 320)
2025-01-10 01:41:29,026 - INFO: Checking collision for head position: (600, 320)
2025-01-10 01:41:29,168 - INFO: Checking collision for head position: (580, 320)
2025-01-10 01:41:29,310 - INFO: Checking collision for head position: (580, 340)
2025-01-10 01:41:29,453 - INFO: Checking collision for head position: (580, 360)
2025-01-10 01:41:29,595 - INFO: Checking collision for head position: (580, 380)
2025-01-10 01:41:29,739 - INFO: Checking collision for head position: (580, 400)
2025-01-10 01:41:29,881 - INFO: Checking collision for head position: (580, 420)
2025-01-10 01:41:30,023 - INFO: Checking collision for head position: (580, 440)
2025-01-10 01:41:30,165 - INFO: Checking collision for head position: (580, 460)
2025-01-10 01:41:30,307 - INFO: Checking collision for head position: (560, 460)
2025-01-10 01:41:30,448 - INFO: Checking collision for head position: (540, 460)
2025-01-10 01:41:30,591 - INFO: Checking collision for head position: (520, 460)
2025-01-10 01:41:30,733 - INFO: Checking collision for head position: (500, 460)
2025-01-10 01:41:30,876 - INFO: Checking collision for head position: (480, 460)
2025-01-10 01:41:31,018 - INFO: Checking collision for head position: (480, 440)
2025-01-10 01:41:31,160 - INFO: Checking collision for head position: (480, 420)
2025-01-10 01:41:31,302 - INFO: Checking collision for head position: (480, 400)
2025-01-10 01:41:31,444 - INFO: Checking collision for head position: (480, 380)
2025-01-10 01:41:31,586 - INFO: Checking collision for head position: (480, 360)
2025-01-10 01:41:31,728 - INFO: Checking collision for head position: (460, 360)
2025-01-10 01:41:31,871 - INFO: Checking collision for head position: (440, 360)
2025-01-10 01:41:32,014 - INFO: Checking collision for head position: (420, 360)
2025-01-10 01:41:32,156 - INFO: Checking collision for head position: (400, 360)
2025-01-10 01:41:32,298 - INFO: Checking collision for head position: (380, 360)
2025-01-10 01:41:32,440 - INFO: Checking collision for head position: (360, 360)
2025-01-10 01:41:32,582 - INFO: Checking collision for head position: (340, 360)
2025-01-10 01:41:32,724 - INFO: Checking collision for head position: (320, 360)
2025-01-10 01:41:32,866 - INFO: Checking collision for head position: (300, 360)
2025-01-10 01:41:33,008 - INFO: Checking collision for head position: (300, 340)
2025-01-10 01:41:33,151 - INFO: Checking collision for head position: (280, 340)
2025-01-10 01:41:33,293 - INFO: Checking collision for head position: (260, 340)
2025-01-10 01:41:33,435 - INFO: Checking collision for head position: (240, 340)
2025-01-10 01:41:33,578 - INFO: Checking collision for head position: (220, 340)
2025-01-10 01:41:33,711 - INFO: Checking collision for head position: (200, 340)
2025-01-10 01:41:33,844 - INFO: Checking collision for head position: (180, 340)
2025-01-10 01:41:33,977 - INFO: Checking collision for head position: (180, 360)
2025-01-10 01:41:34,110 - INFO: Checking collision for head position: (180, 380)
2025-01-10 01:41:34,244 - INFO: Checking collision for head position: (180, 400)
2025-01-10 01:41:34,377 - INFO: Checking collision for head position: (200, 400)
2025-01-10 01:41:34,511 - INFO: Checking collision for head position: (220, 400)
2025-01-10 01:41:34,645 - INFO: Checking collision for head position: (240, 400)
2025-01-10 01:41:34,778 - INFO: Checking collision for head position: (260, 400)
2025-01-10 01:41:34,911 - INFO: Checking collision for head position: (280, 400)
2025-01-10 01:41:35,046 - INFO: Checking collision for head position: (300, 400)
2025-01-10 01:41:35,179 - INFO: Checking collision for head position: (320, 400)
2025-01-10 01:41:35,312 - INFO: Checking collision for head position: (320, 420)
2025-01-10 01:41:35,446 - INFO: Checking collision for head position: (320, 440)
2025-01-10 01:41:35,578 - INFO: Checking collision for head position: (320, 460)
2025-01-10 01:41:35,712 - INFO: Checking collision for head position: (320, 480)
2025-01-10 01:41:35,846 - INFO: Checking collision for head position: (340, 480)
2025-01-10 01:41:35,979 - INFO: Checking collision for head position: (360, 480)
2025-01-10 01:41:36,112 - INFO: Checking collision for head position: (380, 480)
2025-01-10 01:41:36,246 - INFO: Checking collision for head position: (400, 480)
2025-01-10 01:41:36,380 - INFO: Checking collision for head position: (420, 480)
2025-01-10 01:41:36,513 - INFO: Checking collision for head position: (420, 460)
2025-01-10 01:41:36,646 - INFO: Checking collision for head position: (420, 440)
2025-01-10 01:41:36,779 - INFO: Checking collision for head position: (420, 420)
2025-01-10 01:41:36,913 - INFO: Checking collision for head position: (420, 400)
2025-01-10 01:41:37,046 - INFO: Checking collision for head position: (440, 400)
2025-01-10 01:41:37,180 - INFO: Checking collision for head position: (460, 400)
2025-01-10 01:41:37,313 - INFO: Checking collision for head position: (460, 420)
2025-01-10 01:41:37,447 - INFO: Checking collision for head position: (460, 440)
2025-01-10 01:41:37,581 - INFO: Checking collision for head position: (460, 460)
2025-01-10 01:41:37,715 - INFO: Checking collision for head position: (440, 460)
2025-01-10 01:41:37,841 - INFO: Checking collision for head position: (420, 460)
2025-01-10 01:41:37,966 - INFO: Checking collision for head position: (400, 460)
2025-01-10 01:41:38,091 - INFO: Checking collision for head position: (380, 460)
2025-01-10 01:41:38,216 - INFO: Checking collision for head position: (360, 460)
2025-01-10 01:41:38,340 - INFO: Checking collision for head position: (340, 460)
2025-01-10 01:41:38,441 - INFO: Checking collision for head position: (320, 460)
2025-01-10 01:41:38,541 - INFO: Checking collision for head position: (300, 460)
2025-01-10 01:41:38,643 - INFO: Checking collision for head position: (280, 460)
2025-01-10 01:41:38,744 - INFO: Checking collision for head position: (280, 440)
2025-01-10 01:41:38,844 - INFO: Checking collision for head position: (280, 420)
2025-01-10 01:41:38,945 - INFO: Checking collision for head position: (280, 400)
2025-01-10 01:41:39,046 - INFO: Checking collision for head position: (300, 400)
2025-01-10 01:41:39,146 - INFO: Checking collision for head position: (320, 400)
2025-01-10 01:41:39,246 - INFO: Checking collision for head position: (340, 400)
2025-01-10 01:41:39,347 - INFO: Checking collision for head position: (360, 400)
2025-01-10 01:41:39,447 - INFO: Checking collision for head position: (380, 400)
2025-01-10 01:41:39,548 - INFO: Checking collision for head position: (400, 400)
2025-01-10 01:41:39,648 - INFO: Checking collision for head position: (420, 400)
2025-01-10 01:41:39,748 - INFO: Checking collision for head position: (440, 400)
2025-01-10 01:41:39,849 - INFO: Checking collision for head position: (460, 400)
2025-01-10 01:41:39,949 - INFO: Checking collision for head position: (480, 400)
2025-01-10 01:41:40,051 - INFO: Checking collision for head position: (500, 400)
2025-01-10 01:41:40,150 - INFO: Checking collision for head position: (520, 400)
2025-01-10 01:41:40,250 - INFO: Checking collision for head position: (540, 400)
2025-01-10 01:41:40,351 - INFO: Checking collision for head position: (560, 400)
2025-01-10 01:41:40,451 - INFO: Checking collision for head position: (580, 400)
2025-01-10 01:41:40,552 - INFO: Checking collision for head position: (600, 400)
2025-01-10 01:41:40,652 - INFO: Checking collision for head position: (620, 400)
2025-01-10 01:41:40,752 - INFO: Checking collision for head position: (640, 400)
2025-01-10 01:41:40,853 - INFO: Checking collision for head position: (660, 400)
2025-01-10 01:41:40,953 - INFO: Checking collision for head position: (680, 400)
2025-01-10 01:41:41,053 - INFO: Checking collision for head position: (700, 400)
2025-01-10 01:41:41,155 - INFO: Checking collision for head position: (720, 400)
2025-01-10 01:41:41,255 - INFO: Checking collision for head position: (740, 400)
2025-01-10 01:41:41,356 - INFO: Checking collision for head position: (740, 380)
2025-01-10 01:41:41,457 - INFO: Checking collision for head position: (740, 360)
2025-01-10 01:41:41,558 - INFO: Checking collision for head position: (740, 340)
2025-01-10 01:41:41,659 - INFO: Checking collision for head position: (740, 320)
2025-01-10 01:41:41,760 - INFO: Checking collision for head position: (740, 300)
2025-01-10 01:41:41,861 - INFO: Checking collision for head position: (740, 280)
2025-01-10 01:41:41,961 - INFO: Checking collision for head position: (740, 260)
2025-01-10 01:41:42,063 - INFO: Checking collision for head position: (720, 260)
2025-01-10 01:41:42,163 - INFO: Checking collision for head position: (700, 260)
2025-01-10 01:41:42,263 - INFO: Checking collision for head position: (680, 260)
2025-01-10 01:41:42,363 - INFO: Checking collision for head position: (660, 260)
2025-01-10 01:41:42,465 - INFO: Checking collision for head position: (640, 260)
2025-01-10 01:41:42,566 - INFO: Checking collision for head position: (640, 280)
2025-01-10 01:41:42,668 - INFO: Checking collision for head position: (640, 300)
2025-01-10 01:41:42,768 - INFO: Checking collision for head position: (640, 320)
2025-01-10 01:41:42,868 - INFO: Checking collision for head position: (640, 340)
2025-01-10 01:41:42,968 - INFO: Checking collision for head position: (640, 360)
2025-01-10 01:41:43,068 - INFO: Checking collision for head position: (640, 380)
2025-01-10 01:41:43,169 - INFO: Checking collision for head position: (660, 380)
2025-01-10 01:41:43,270 - INFO: Checking collision for head position: (680, 380)
2025-01-10 01:41:43,370 - INFO: Checking collision for head position: (700, 380)
2025-01-10 01:41:43,470 - INFO: Checking collision for head position: (720, 380)
2025-01-10 01:41:43,571 - INFO: Checking collision for head position: (740, 380)
2025-01-10 01:41:43,673 - INFO: Checking collision for head position: (740, 360)
2025-01-10 01:41:43,773 - INFO: Checking collision for head position: (740, 340)
2025-01-10 01:41:43,874 - INFO: Checking collision for head position: (740, 320)
2025-01-10 01:41:43,974 - INFO: Checking collision for head position: (740, 300)
2025-01-10 01:41:44,074 - INFO: Checking collision for head position: (740, 280)
2025-01-10 01:41:44,174 - INFO: Checking collision for head position: (740, 260)
2025-01-10 01:41:44,274 - INFO: Checking collision for head position: (720, 260)
2025-01-10 01:41:44,374 - INFO: Checking collision for head position: (700, 260)
2025-01-10 01:41:44,475 - INFO: Checking collision for head position: (680, 260)
2025-01-10 01:41:44,575 - INFO: Checking collision for head position: (680, 280)
2025-01-10 01:41:44,675 - INFO: Checking collision for head position: (680, 300)
2025-01-10 01:41:44,775 - INFO: Checking collision for head position: (680, 320)
2025-01-10 01:41:44,875 - INFO: Checking collision for head position: (680, 340)
2025-01-10 01:41:44,975 - INFO: Checking collision for head position: (680, 360)
2025-01-10 01:41:45,076 - INFO: Checking collision for head position: (680, 380)
2025-01-10 01:41:45,177 - INFO: Checking collision for head position: (680, 400)
2025-01-10 01:41:45,278 - INFO: Checking collision for head position: (700, 400)
2025-01-10 01:41:45,378 - INFO: Checking collision for head position: (720, 400)
2025-01-10 01:41:45,479 - INFO: Checking collision for head position: (720, 380)
2025-01-10 01:41:45,579 - INFO: Checking collision for head position: (720, 360)
2025-01-10 01:41:45,679 - INFO: Checking collision for head position: (720, 340)
2025-01-10 01:41:45,775 - INFO: Checking collision for head position: (720, 320)
2025-01-10 01:41:45,870 - INFO: Checking collision for head position: (720, 300)
2025-01-10 01:41:45,966 - INFO: Checking collision for head position: (720, 280)
2025-01-10 01:41:46,061 - INFO: Checking collision for head position: (720, 260)
2025-01-10 01:41:46,156 - INFO: Checking collision for head position: (720, 240)
2025-01-10 01:41:46,251 - INFO: Checking collision for head position: (720, 220)
2025-01-10 01:41:46,347 - INFO: Checking collision for head position: (720, 200)
2025-01-10 01:41:46,443 - INFO: Checking collision for head position: (720, 180)
2025-01-10 01:41:46,538 - INFO: Checking collision for head position: (720, 160)
2025-01-10 01:41:46,634 - INFO: Checking collision for head position: (720, 140)
2025-01-10 01:41:46,729 - INFO: Checking collision for head position: (720, 120)
2025-01-10 01:41:46,823 - INFO: Checking collision for head position: (720, 100)
2025-01-10 01:41:46,918 - INFO: Checking collision for head position: (720, 80)
2025-01-10 01:41:47,015 - INFO: Checking collision for head position: (720, 60)
2025-01-10 01:41:47,110 - INFO: Checking collision for head position: (720, 40)
2025-01-10 01:41:47,206 - INFO: Checking collision for head position: (720, 20)
2025-01-10 01:41:47,301 - INFO: Checking collision for head position: (720, 0)
2025-01-10 01:41:47,396 - INFO: Checking collision for head position: (700, 0)
2025-01-10 01:41:47,491 - INFO: Checking collision for head position: (680, 0)
